"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"33",250970105000033,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,74,236,3.19,3.2,411.65,153939.77,483.52,145937.77,229.87,106642.42,462.13,107067.1,NA,8,74,74,"73","0","0","51","4","1","10","7","1","1","11","6","56","63","0","0","51","12","0","0","11","58","57","1","0","0","0","0","0","0","0","16","0","0","0","64","1","9","0","0","73","73","0","1","71","1","1","15","10","21","15","8","2","1","0","1","1","11","10","6","17","11","7","2","3","7","1","2","0","0","0","0","5","7","1","1","0","0","4","4","4","1","0","0","8","3","2","0","1","0","0","1","2","0","0","0","0","51","4","1","9","7","1","1","11","6","55","62","0","0","51","11","0","0","11","58","57","1","0","0","15","0","0","0","63","1","9","0","0","72","72","0","1","70","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","6","56","63","0","0","51","12","0","0","11",NA,30,70,"Homens"
"34",250970105000034,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,56,215,3.84,2.86,476.07,25878.83,476.07,25878.83,298.53,152921.45,433.8,163615.72,NA,8,56,56,"56","0","0","45","0","0","7","4","0","0","25","1","30","37","0","1","35","1","0","0","19","37","36","1","0","0","0","0","0","0","0","19","1","0","1","46","0","9","0","0","56","56","0","0","53","2","1","3","12","10","9","15","4","2","0","1","0","4","3","8","6","9","13","4","3","2","1","0","0","0","0","0","7","3","0","4","0","1","4","4","0","2","0","0","1","3","0","0","0","0","0","1","2","0","0","0","0","45","0","0","7","4","0","0","25","1","30","37","0","1","35","1","0","0","19","37","36","1","0","0","19","1","0","1","46","0","9","0","0","56","56","0","0","53","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","24","1","30","36","0","1","34","1","0","0","19",NA,17,61,"Homens"
"35",250970105000035,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,193,607,3.15,2.04,416.74,83083.96,470.36,68469.11,244.15,78417.88,412.58,62977.31,NA,8,193,193,"193","0","0","173","1","1","9","9","0","1","14","14","164","186","0","0","116","4","0","66","7","126","123","3","0","0","0","0","0","0","0","67","0","0","0","164","2","26","1","0","191","191","0","2","189","1","1","22","45","57","40","15","10","3","1","0","0","14","15","32","44","35","12","6","4","13","2","0","0","0","0","0","30","14","4","0","0","0","13","13","5","3","4","0","9","10","4","1","0","0","0","3","2","0","0","0","0","173","1","1","9","9","0","1","14","14","164","186","0","0","116","4","0","66","7","126","123","3","0","0","67","0","0","0","164","2","26","1","0","191","191","0","2","189","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","14","164","186","0","0","116","4","0","66","7",NA,67,196,"Homens"
"36",250970105000036,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,106,357,3.37,2.98,350.24,106694.51,399.19,102014.88,217.17,84518.82,373,87053.61,NA,8,106,106,"106","0","0","87","0","0","9","10","0","0","35","1","70","44","0","1","43","0","0","0","62","40","40","0","0","0","0","0","0","0","0","66","0","0","0","89","0","2","0","15","103","103","0","3","101","2","0","12","26","24","20","14","3","4","2","1","0","9","6","20","16","19","11","2","6","5","1","0","0","0","0","0","19","9","3","1","0","0","6","8","1","3","1","1","7","5","1","1","0","0","0","1","1","0","0","0","0","87","0","0","9","10","0","0","35","1","70","44","0","1","43","0","0","0","62","40","40","0","0","0","66","0","0","0","89","0","2","0","15","103","103","0","3","101","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","70","44","0","1","43","0","0","0","62",NA,36,112,"Homens"
"37",250970105000037,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,195,616,3.16,3.31,467.58,1166331.05,487.59,1206689.86,267.32,494333.14,389.59,673308.53,NA,8,195,195,"195","0","0","147","15","1","7","25","0","1","72","28","94","135","1","0","106","22","0","6","60","128","122","4","2","0","0","0","0","0","0","67","1","1","0","141","2","50","0","1","189","189","0","6","187","0","2","28","49","50","33","20","8","5","1","0","1","10","27","40","45","28","19","5","5","23","2","2","0","0","0","0","38","22","2","1","0","0","9","5","5","1","3","2","5","4","3","1","0","0","0","5","0","0","0","0","0","147","15","1","7","25","0","1","72","28","94","135","1","0","106","22","0","6","60","128","122","4","2","0","67","1","1","0","141","2","50","0","1","189","189","0","6","187","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","72","28","94","134","0","0","106","22","0","6","60",NA,43,232,"Homens"
"38",250970105000038,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,107,351,3.28,2.2,439.68,257996.97,490.06,262920.94,268.6,137455.67,393.77,152296.53,NA,8,107,107,"107","0","0","86","0","0","7","14","0","0","11","17","79","71","0","1","43","22","1","4","36","69","67","2","0","0","0","0","0","0","0","38","0","0","0","94","0","11","2","0","106","106","0","1","103","3","0","8","28","28","24","12","5","1","0","0","1","5","8","22","23","19","11","3","0","5","2","1","0","0","0","0","20","6","5","1","0","0","6","5","5","1","2","2","3","4","2","1","0","0","0","2","0","0","0","0","0","86","0","0","7","14","0","0","11","17","79","71","0","1","43","22","1","4","36","69","67","2","0","0","38","0","0","0","94","0","11","2","0","106","106","0","1","103","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","17","79","71","0","1","43","22","1","4","36",NA,33,118,"Homens"
"39",250970105000039,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,80,286,3.58,2.88,402.14,68536.65,453.11,53921.04,222.2,70811.76,376.84,61755.96,NA,8,80,80,"80","0","0","76","0","0","0","4","0","0","7","22","51","44","0","15","19","6","0","4","36","39","38","1","0","0","0","0","0","0","0","41","0","0","0","70","0","10","0","0","80","80","0","0","79","0","1","7","22","10","16","13","8","4","0","0","0","5","7","17","10","9","12","6","4","4","3","0","0","0","0","0","14","5","1","3","0","0","5","0","7","1","2","0","3","3","0","1","0","0","0","2","0","0","0","0","0","76","0","0","0","4","0","0","7","22","51","44","0","15","19","6","0","4","36","39","38","1","0","0","41","0","0","0","70","0","10","0","0","80","80","0","0","79","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","22","51","44","0","15","19","6","0","4","36",NA,24,88,"Homens"
"40",250970105000040,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,328,1136,3.46,3.18,399.3,100355.62,440.98,92424.89,232.28,79545.26,380.8,73840.63,NA,8,328,328,"328","0","0","286","1","0","10","31","0","0","20","67","241","171","0","0","148","8","0","15","157","153","148","5","0","0","0","0","0","0","0","175","1","1","0","259","0","67","0","1","327","327","0","1","303","17","7","36","86","63","52","46","24","12","8","1","0","28","19","70","51","44","43","22","18","15","3","1","0","0","0","0","67","20","8","8","1","1","16","12","8","3","2","3","21","11","3","2","0","0","0","5","2","0","0","0","0","286","1","0","10","31","0","0","20","67","241","171","0","0","148","8","0","15","157","153","148","5","0","0","175","1","1","0","259","0","67","0","1","327","327","0","1","303","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","20","66","241","170","0","0","147","8","0","15","157",NA,88,372,"Homens"
"41",250970105000041,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,142,498,3.51,2.96,370.62,65563.12,392.75,60751.3,218.29,63400.02,339.03,57512.62,NA,8,143,142,"142","0","0","111","0","0","7","24","0","1","32","25","84","84","0","0","51","31","0","2","58","80","79","1","0","0","0","0","0","0","0","62","0","0","0","97","0","43","0","2","133","133","0","9","133","0","0","18","32","20","30","23","15","2","1","1","0","4","18","24","11","22","18","8","3","15","3","0","0","0","0","0","21","4","5","4","0","0","8","9","8","5","7","1","3","7","1","3","0","0","0","1","0","0","0","0","0","111","0","0","7","24","0","1","32","25","84","84","0","0","51","31","0","2","58","80","79","1","0","0","62","0","0","0","97","0","43","0","2","133","133","0","9","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32","25","84","84","0","0","51","31","0","2","58",NA,53,138,"Homens"
"42",250970105000042,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",8,0,355,1218,3.43,2.72,306.77,70050.24,397.46,54656.83,208.46,67397.38,378.88,57912.21,NA,8,355,355,"355","0","0","339","0","1","0","12","3","2","12","59","282","339","1","2","244","3","1","88","16","296","292","4","0","0","0","0","0","0","0","59","0","0","0","334","0","21","0","0","349","349","0","6","344","0","5","26","89","90","76","36","23","5","4","5","1","33","17","57","55","62","30","17","8","12","2","3","0","0","0","0","55","17","17","3","1","0","32","35","14","6","6","7","14","19","16","4","0","0","0","13","6","0","0","0","0","339","0","1","0","12","3","2","12","59","282","339","1","2","244","3","1","88","16","296","292","4","0","0","59","0","0","0","334","0","21","0","0","349","349","0","6","344","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","59","282","339","1","2","244","3","1","88","16",NA,172,339,"Homens"
"43",250970105000043,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,309,1004,3.25,2.27,426.04,209643.85,510.26,208106.26,264,157145.01,464.43,183424.74,NA,1,310,309,"303","1","5","202","1","94","1","11","0","290","1","0","18","307","167","2","101","37","0","0","2","305","275","29","0","1","0","0","0","0","0","4","305","305","0","3","0","1","0","0","306","306","0","3","305","1","0","30","78","81","59","41","12","5","1","1","1","20","28","36","39","37","24","6","3","18","7","2","0","0","1","0","29","17","8","2","0","0","42","42","22","17","6","5","12","38","16","3","1","0","1","4","4","0","0","0","0","200","1","90","1","11","0","284","1","0","18","301","161","2","101","37","0","0","2","299","270","28","0","1","4","299","299","0","3","0","1","0","0","300","300","0","3","299","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","4","0","0","0","5","0","0","0","5","5","0","0","0","0","0","0","5","4","1","0","0","0","5","5","0","0","0","0","0","0","5","5","0","0","5","0","0","286","1","0","18","303","166","2","98","37","0","0","2","301","4","0","0","0","4","1","0","3","0","0","0","0",NA,213,229,"Homens"
"44",250970105000044,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,181,522,2.88,2.18,517.89,183198.43,544.99,177985.52,334.07,175301.05,500.55,179341.33,NA,1,181,181,"181","0","0","109","0","47","0","25","0","178","0","0","3","180","179","1","0","0","0","0","1","180","165","13","0","1","1","0","0","0","0","1","180","156","24","0","0","1","0","0","181","181","0","0","168","9","4","33","50","41","34","13","6","3","1","0","0","34","16","23","22","20","11","2","2","13","3","0","0","0","0","0","20","11","8","1","0","0","27","19","14","2","4","2","20","17","5","4","0","0","0","10","3","0","0","0","1","109","0","47","0","25","0","178","0","0","3","180","179","1","0","0","0","0","1","180","165","13","0","2","1","180","156","24","0","0","1","0","0","181","181","0","0","168","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","0","0","3","179","178","1","0","0","0","0","1","179","1","0","0","0","1","1","0","0","0","0","0","0",NA,128,136,"Homens"
"45",250970105000045,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,239,761,3.18,2.96,369.79,105163.75,470.11,86432.52,217.7,83844.01,452.57,67956.37,NA,1,249,239,"239","0","0","148","0","67","0","24","0","230","2","0","7","238","234","0","4","0","0","0","1","237","227","9","0","0","1","0","0","0","0","2","239","239","0","0","0","0","0","0","239","239","0","0","236","2","1","35","57","61","41","27","8","4","4","0","2","42","13","26","35","30","22","5","5","11","2","0","0","0","0","0","24","13","9","3","0","0","31","26","11","5","3","5","24","18","12","1","0","0","0","13","5","0","0","0","0","148","0","67","0","24","0","230","2","0","7","238","234","0","4","0","0","0","1","237","227","9","0","1","2","239","239","0","0","0","0","0","0","239","239","0","0","236","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230","2","0","7","238","234","0","4","0","0","0","1","237","0","0","0","0","0","0","0","0","0","0","0","0",NA,154,185,"Homens"
"46",250970105000046,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,210,660,3.14,1.93,776.04,12354996.18,964.31,15187573.11,489.26,4918850.45,766.84,7504040.2,NA,1,210,210,"210","0","0","117","0","74","1","15","3","208","1","0","1","207","172","0","34","1","0","0","3","205","156","46","3","0","0","0","0","0","0","5","210","210","0","0","0","0","0","0","210","210","0","0","193","7","10","15","64","54","47","20","8","0","0","1","1","24","7","24","17","18","9","3","1","5","2","0","0","0","0","0","22","9","5","0","0","0","40","37","29","11","5","1","10","29","21","7","1","0","0","11","2","0","1","0","0","117","0","74","1","15","3","208","1","0","1","207","172","0","34","1","0","0","3","205","156","46","3","0","5","210","210","0","0","0","0","0","0","210","210","0","0","193","7","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","1","0","1","207","172","0","34","1","0","0","3","205","0","0","0","0","0","0","0","0","0","0","0","0",NA,205,115,"Mulheres"
"47",250970105000047,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,197,674,3.42,2.25,274.3,114322.07,486.83,99297.63,190.82,191328.88,492.07,345857.7,NA,1,200,197,"197","0","0","135","0","44","0","18","0","189","1","1","6","194","166","0","27","1","0","0","3","192","171","19","2","0","0","0","0","0","0","5","196","196","0","1","0","0","0","0","195","195","0","2","194","0","1","13","40","62","44","21","12","0","3","2","0","17","8","16","31","20","13","4","0","6","2","0","0","0","0","0","14","18","6","1","0","0","24","31","24","8","8","5","7","17","15","5","2","0","0","7","2","1","0","0","0","135","0","44","0","18","0","189","1","1","6","194","166","0","27","1","0","0","3","192","171","19","2","0","5","196","196","0","1","0","0","0","0","195","195","0","2","194","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188","1","1","6","193","166","0","26","1","0","0","3","191","1","0","0","0","1","0","0","1","0","0","0","0",NA,156,131,"Mulheres"
"48",250970105000048,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",1,0,236,848,3.59,3.37,385.18,119856.69,443.42,112115.72,214.07,83295.35,363.33,87151.59,NA,1,236,236,"236","0","0","157","2","40","1","36","0","199","1","0","36","235","16","73","143","1","0","2","1","234","217","13","2","1","1","0","0","0","0","2","236","235","1","0","0","0","0","0","235","235","0","1","230","3","2","31","39","54","46","32","18","5","9","2","0","20","24","26","42","32","28","12","12","21","3","0","0","0","0","0","23","21","7","3","0","0","13","12","14","4","6","4","10","8","3","1","0","0","1","5","2","2","1","0","0","157","2","40","1","36","0","199","1","0","36","235","16","73","143","1","0","2","1","234","217","13","2","2","2","236","235","1","0","0","0","0","0","235","235","0","1","230","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","1","0","36","235","16","73","143","1","0","2","1","234","0","0","0","0","0","0","0","0","0","0","0","0",NA,86,230,"Homens"
"49",250970105000049,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",5,0,44,145,3.3,1.84,344.05,132647.72,398.37,131932.73,216.32,84503.8,373.93,87175.55,NA,5,44,44,"44","0","0","38","0","0","2","3","1","0","8","1","35","42","0","1","40","0","0","1","2","24","23","1","0","0","0","0","0","0","0","20","0","0","0","40","0","4","0","0","42","42","0","2","42","0","0","3","11","11","11","6","1","1","0","0","0","0","3","8","8","8","4","0","1","3","0","0","0","0","0","0","8","4","2","0","0","0","3","3","3","2","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","38","0","0","2","3","1","0","8","1","35","42","0","1","40","0","0","1","2","24","23","1","0","0","20","0","0","0","40","0","4","0","0","42","42","0","2","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","35","42","0","1","40","0","0","1","2",NA,16,46,"Homens"
"50",250970105000050,2,"Região Nordeste",25,"Paraiba",2502,"Borborema",25010,"Cariri Ocidental","00","Municípios não pertencentes a estrutura de RM",2509701,"MONTEIRO",250970105,"MONTEIRO",25097010500,"MONTEIRO",2509701000,"MONTEIRO (todos os setores)",5,0,15,45,3,1.57,486.67,127307.24,561.54,102978.1,281.57,99792.75,385.85,96388.67,NA,5,15,15,"15","0","0","11","0","1","0","3","0","1","1","2","11","13","0","1","11","0","0","1","2","12","10","2","0","0","0","0","0","0","0","3","6","4","2","4","0","5","0","0","15","15","0","0","15","0","0","2","3","5","3","2","0","0","0","0","0","3","1","2","2","3","1","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","1","3","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","11","0","1","0","3","0","1","1","2","11","13","0","1","11","0","0","1","2","12","10","2","0","0","3","6","4","2","4","0","5","0","0","15","15","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","0","0","4","0","0","0","2","4","1","1","1","6","9","0","1","7","0","0","1","0",NA,9,12,"Homens"
